10371;30;9955;29865;298650;Shipped;1;2005;Trains;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10383;44;3607;158708;158708;Shipped;2;2005;Trains;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10394;30;6028;18084;180840;Shipped;3;2005;Trains;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10413;24;4971;119304;119304;Shipped;5;2005;Trains;Gift Depot Inc.;Bridgewater;USA;King Julie;Small
10103;45;7563;340335;340335;Shipped;1;2003;Trucks and Buses;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Medium
10113;23;6852;157596;157596;Shipped;3;2003;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10126;26;627;16302;16302;Shipped;5;2003;Trucks and Buses;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer Mart¡n;Small
10140;28;6076;170128;170128;Shipped;7;2003;Trucks and Buses;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Small
10150;49;5818;285082;285082;Shipped;9;2003;Trucks and Buses;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad Eric;Small
10164;49;5494;269206;269206;Resolved;10;2003;Trucks and Buses;Mini Auto Werke;Graz;Austria;Mendel Roland;Small
10175;29;7498;217442;217442;Shipped;11;2003;Trucks and Buses;Stylish Desk Decors, Co.;London;UK;Brown Ann;Small
10183;49;6464;316736;316736;Shipped;11;2003;Trucks and Buses;Classic Gift Ideas, Inc;Philadelphia;USA;Cervantes Francisca;Medium
10194;39;5494;214266;214266;Shipped;11;2003;Trucks and Buses;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Small
10206;36;5882;211752;211752;Shipped;12;2003;Trucks and Buses;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri Yoshi;Small
10217;39;6205;241995;241995;Shipped;2;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Small
10229;30;7304;21912;219120;Shipped;3;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10245;44;6916;304304;304304;Shipped;5;2004;Trucks and Buses;Super Scale Inc.;New Haven;USA;Murphy Leslie;Medium
10258;20;6141;12282;122820;Shipped;6;2004;Trucks and Buses;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura Akiko;Small
10270;21;6335;133035;133035;Shipped;7;2004;Trucks and Buses;Souveniers And Things Co.;Chatswood;Australia;Huxley Adrian;Small
10281;36;7757;279252;279252;Shipped;8;2004;Trucks and Buses;Diecast Classics Inc.;Allentown;USA;Yu Kyung;Small
10291;32;7175;2296;229600;Shipped;9;2004;Trucks and Buses;Scandinavian Gift Ideas;Boras;Sweden;Larsson Maria;Small
10304;36;7304;262944;262944;Shipped;10;2004;Trucks and Buses;Auto Assoc. & Cie.;Versailles;France;Tonini Daniel;Small
10313;34;5624;191216;191216;Shipped;10;2004;Trucks and Buses;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri Yoshi;Small
10324;48;100;820944;820944;Shipped;11;2004;Trucks and Buses;Vitachrome Inc.;NYC;USA;Frick Michael;Large
10333;33;7369;243177;243177;Shipped;11;2004;Trucks and Buses;Mini Wheels Co.;San Francisco;USA;Murphy Julie;Small
10348;31;100;313999;313999;Shipped;11;2004;Trucks and Buses;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer Mart¡n;Medium
10358;36;100;566964;566964;Shipped;12;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10370;25;100;316025;316025;Shipped;1;2005;Trucks and Buses;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Medium
10382;48;100;679968;679968;Shipped;2;2005;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10411;27;6916;186732;186732;Shipped;5;2005;Trucks and Buses;Quebec Home Shopping Network;Montreal;Canada;Fresnisre Jean;Small
10424;44;6141;270204;270204;In Process;5;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10106;33;7292;240636;240636;Shipped;2;2003;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10120;29;7223;209467;209467;Shipped;4;2003;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10133;49;571;27979;27979;Shipped;6;2003;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10144;20;8186;16372;163720;Shipped;8;2003;Vintage Cars;Royale Belge;Charleroi;Belgium;Cartrain Pascale;Small
10168;31;7361;228191;228191;Shipped;10;2003;Vintage Cars;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Small
10210;39;5916;230724;230724;Shipped;1;2004;Vintage Cars;Osaka Souveniers Co.;Osaka;Japan;Kentary Mory;Small
10223;20;6604;13208;132080;Shipped;2;2004;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10235;34;7773;264282;264282;Shipped;4;2004;Vintage Cars;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln Elizabeth;Small
10250;50;6122;3061;306100;Shipped;5;2004;Vintage Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick Sue;Medium
10262;40;7911;31644;316440;Cancelled;6;2004;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10275;28;6397;179116;179116;Shipped;7;2004;Vintage Cars;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10284;50;8186;4093;409300;Shipped;8;2004;Vintage Cars;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe Jan;Medium
10297;28;798;22344;22344;Shipped;9;2004;Vintage Cars;Clover Collections, Co.;Dublin;Ireland;Cassidy Dean;Small
10308;46;6604;303784;303784;Shipped;10;2004;Vintage Cars;Mini Classics;White Plains;USA;Frick Steve;Medium
10316;24;5916;141984;141984;Shipped;11;2004;Vintage Cars;giftsbymail.co.uk;Cowes;UK;Bennett Helen;Small
10328;24;8117;194808;194808;Shipped;11;2004;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10340;39;5916;230724;230724;Shipped;11;2004;Vintage Cars;Enaco Distributors;Barcelona;Spain;Saavedra Eduardo;Small
10353;40;4451;17804;178040;Shipped;12;2004;Vintage Cars;Gift Ideas Corp.;Glendale;USA;Lewis Dan;Small
10361;49;7233;354417;354417;Shipped;12;2004;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley Adrian;Medium
10375;44;8226;361944;361944;Shipped;2;2005;Vintage Cars;La Rochelle Gifts;Nantes;France;Labrune Janine;Medium
10388;35;100;391895;391895;Shipped;3;2005;Vintage Cars;FunGiftIdeas.com;New Bedford;USA;Benitez Violeta;Medium
10398;22;6741;148302;148302;Shipped;3;2005;Vintage Cars;Reims Collectables;Reims;France;Henriot Paul;Small
10401;62;7773;481926;481926;On Hold;4;2005;Vintage Cars;Tekni Collectables Inc.;Newark;USA;Brown William;Medium
10416;26;6122;159172;159172;Shipped;5;2005;Vintage Cars;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Small
10108;31;100;366978;366978;Shipped;3;2003;Motorcycles;Cruz & Sons Co.;Makati City;Philippines;Cruz Arnold;Medium
10121;25;8674;21685;216850;Shipped;5;2003;Motorcycles;Reims Collectables;Reims;France;Henriot Paul;Small
10135;30;898;2694;26940;Shipped;7;2003;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10145;27;100;325134;325134;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young Julie;Medium
10159;23;100;234715;234715;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Small
10169;34;100;392088;392088;Shipped;11;2003;Motorcycles;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Medium
10180;22;100;25146;25146;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Small
10190;42;8572;360024;360024;Shipped;11;2003;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10211;37;100;404003;404003;Shipped;1;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Medium
10224;30;100;33369;33369;Shipped;2;2004;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Medium
10237;27;100;311364;311364;Shipped;4;2004;Motorcycles;Vitachrome Inc.;NYC;USA;Frick Michael;Medium
10252;25;100;2832;2832;Shipped;5;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Small
10264;34;9797;333098;333098;Shipped;6;2004;Motorcycles;Gifts4AllAges.com;Boston;USA;Yoshido Juri;Medium
10276;38;100;430464;430464;Shipped;8;2004;Motorcycles;Online Mini Collectables;Brickhaven;USA;Barajas Miguel;Medium
10285;26;100;260026;260026;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez Marta;Small
10299;38;100;438216;438216;Shipped;9;2004;Motorcycles;Toys of Finland, Co.;Helsinki;Finland;Karttunen Matti;Medium
10309;50;847;4235;42350;Shipped;10;2004;Motorcycles;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Medium
10319;22;100;26268;26268;Shipped;11;2004;Motorcycles;Microscale Inc.;NYC;USA;Kuo Kee;Small
10331;32;100;502656;502656;Shipped;11;2004;Motorcycles;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez Rosa;Medium
10341;31;7102;220162;220162;Shipped;11;2004;Motorcycles;Salzburg Collectables;Salzburg;Austria;Pipps Georg;Small
10355;40;100;43268;43268;Shipped;12;2004;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10365;22;100;342518;342518;Shipped;1;2005;Motorcycles;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Medium
10375;41;100;470188;470188;Shipped;2;2005;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune Janine;Medium
10390;45;4898;22041;220410;Shipped;3;2005;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10403;45;100;51894;51894;Shipped;4;2005;Motorcycles;UK Collectables, Ltd.;Liverpool;UK;Devon Elizabeth;Medium
10106;39;4015;156585;156585;Shipped;2;2003;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10120;49;5062;248038;248038;Shipped;4;2003;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10133;27;5019;135513;135513;Shipped;6;2003;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10143;34;3666;124644;124644;Shipped;8;2003;Vintage Cars;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Small
10156;20;4102;8204;82040;Shipped;10;2003;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10168;48;5193;249264;249264;Shipped;10;2003;Vintage Cars;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Small
10199;29;384;11136;11136;Shipped;12;2003;Vintage Cars;West Coast Collectables Co.;Burbank;USA;Thompson Steve;Small
10210;43;4102;176386;176386;Shipped;1;2004;Vintage Cars;Osaka Souveniers Co.;Osaka;Japan;Kentary Mory;Small
10223;41;4626;189666;189666;Shipped;2;2004;Vintage Cars;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10235;41;3535;144935;144935;Shipped;4;2004;Vintage Cars;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln Elizabeth;Small
10250;36;5193;186948;186948;Shipped;5;2004;Vintage Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick Sue;Small
10262;49;3797;186053;186053;Cancelled;6;2004;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10275;38;4539;172482;172482;Shipped;7;2004;Vintage Cars;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10284;33;5193;171369;171369;Shipped;8;2004;Vintage Cars;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe Jan;Small
10296;26;4844;125944;125944;Shipped;9;2004;Vintage Cars;Bavarian Collectables Imports, Co.;Munich;Germany;Donnermeyer Michael;Small
10308;47;4364;205108;205108;Shipped;10;2004;Vintage Cars;Mini Classics;White Plains;USA;Frick Steve;Small
10316;34;4757;161738;161738;Shipped;11;2004;Vintage Cars;giftsbymail.co.uk;Cowes;UK;Bennett Helen;Small
10328;34;5193;176562;176562;Shipped;11;2004;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10340;40;5062;20248;202480;Shipped;11;2004;Vintage Cars;Enaco Distributors;Barcelona;Spain;Saavedra Eduardo;Small
10353;40;8221;32884;328840;Shipped;12;2004;Vintage Cars;Gift Ideas Corp.;Glendale;USA;Lewis Dan;Medium
10361;33;8259;272547;272547;Shipped;12;2004;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley Adrian;Small
10375;49;658;32242;32242;Shipped;2;2005;Vintage Cars;La Rochelle Gifts;Nantes;France;Labrune Janine;Medium
10388;27;100;321138;321138;Shipped;3;2005;Vintage Cars;FunGiftIdeas.com;New Bedford;USA;Benitez Violeta;Medium
10398;49;3666;179634;179634;Shipped;3;2005;Vintage Cars;Reims Collectables;Reims;France;Henriot Paul;Small
10401;56;3535;19796;197960;On Hold;4;2005;Vintage Cars;Tekni Collectables Inc.;Newark;USA;Brown William;Small
10416;37;5193;192141;192141;Shipped;5;2005;Vintage Cars;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Small
10104;33;100;370524;370524;Shipped;1;2003;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10115;27;100;284391;284391;Shipped;4;2003;Trucks and Buses;Classic Legends Inc.;NYC;USA;Hernandez Maria;Small
10127;46;100;617642;617642;Shipped;6;2003;Trucks and Buses;Muscle Machine Inc;NYC;USA;Young Jeff;Medium
10141;44;100;550044;550044;Shipped;8;2003;Trucks and Buses;Suominen Souveniers;Espoo;Finland;Suominen Kalle;Medium
10151;26;100;32201;32201;Shipped;9;2003;Trucks and Buses;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo Pirkko;Medium
10165;48;9492;455616;455616;Shipped;10;2003;Trucks and Buses;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad Eric;Medium
10176;23;100;311489;311489;Shipped;11;2003;Trucks and Buses;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Medium
10184;45;100;49482;49482;Shipped;11;2003;Trucks and Buses;Iberia Gift Imports, Corp.;Sevilla;Spain;Roel Jose Pedro;Medium
10195;49;100;516117;516117;Shipped;11;2003;Trucks and Buses;Mini Classics;White Plains;USA;Frick Steve;Medium
10207;28;9492;265776;265776;Shipped;12;2003;Trucks and Buses;Diecast Collectables;Boston;USA;Franco Valarie;Small
10220;37;100;398305;398305;Shipped;2;2004;Trucks and Buses;Clover Collections, Co.;Dublin;Ireland;Cassidy Dean;Medium
10230;34;100;397494;397494;Shipped;3;2004;Trucks and Buses;Blauer See Auto, Co.;Frankfurt;Germany;Keitel Roland;Medium
10246;22;100;292842;292842;Shipped;5;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10259;29;100;305457;305457;Shipped;6;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Medium
10271;34;9839;334526;334526;Shipped;7;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10282;38;100;431072;431072;Shipped;8;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10292;41;100;498314;498314;Shipped;9;2004;Trucks and Buses;Land of Toys Inc.;NYC;USA;Yu Kwai;Medium
10305;42;100;461832;461832;Shipped;10;2004;Trucks and Buses;Marta's Replicas Co.;Cambridge;USA;Hernandez Marta;Medium
10314;28;100;340312;340312;Shipped;10;2004;Trucks and Buses;Heintze Collectables;Aaarhus;Denmark;Ibsen Palle;Medium
10325;38;100;519042;519042;Shipped;11;2004;Trucks and Buses;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Medium
10336;23;100;314157;314157;Shipped;11;2004;Trucks and Buses;La Corne D'abondance, Co.;Paris;France;Bertrand Marie;Medium
10350;31;714;22134;22134;Shipped;12;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10359;46;100;48967;48967;Shipped;12;2004;Trucks and Buses;Reims Collectables;Reims;France;Henriot Paul;Medium
10371;48;5655;27144;271440;Shipped;1;2005;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10383;29;100;308705;308705;Shipped;2;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10395;46;100;569296;569296;Shipped;3;2005;Trucks and Buses;Lyon Souveniers;Paris;France;Da Cunha Daniel;Medium
10412;26;100;346086;346086;Shipped;5;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10425;18;100;189594;189594;In Process;5;2005;Trucks and Buses;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10104;32;5331;170592;170592;Shipped;1;2003;Trains;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10117;21;4921;103341;103341;Shipped;4;2003;Trains;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad Eric;Small
10127;46;6912;317952;317952;Shipped;6;2003;Trains;Muscle Machine Inc;NYC;USA;Young Jeff;Medium
10142;42;4979;209118;209118;Shipped;8;2003;Trains;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10153;31;5741;177971;177971;Shipped;9;2003;Trains;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10165;38;6678;253764;253764;Shipped;10;2003;Trains;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad Eric;Small
10176;38;6444;244872;244872;Shipped;11;2003;Trains;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Small
10185;20;4862;9724;97240;Shipped;11;2003;Trains;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Small
10196;46;6209;285614;285614;Shipped;11;2003;Trains;Super Scale Inc.;New Haven;USA;Murphy Leslie;Small
10208;30;6561;19683;196830;Shipped;1;2004;Trains;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Small
10220;30;6854;20562;205620;Shipped;2;2004;Trains;Clover Collections, Co.;Dublin;Ireland;Cassidy Dean;Small
10230;43;5214;224202;224202;Shipped;3;2004;Trains;Blauer See Auto, Co.;Frankfurt;Germany;Keitel Roland;Small
10247;49;6385;312865;312865;Shipped;5;2004;Trains;Suominen Souveniers;Espoo;Finland;Suominen Kalle;Medium
10272;43;5682;244326;244326;Shipped;7;2004;Trains;Diecast Classics Inc.;Allentown;USA;Yu Kyung;Small
10282;37;6678;247086;247086;Shipped;8;2004;Trains;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10292;35;5507;192745;192745;Shipped;9;2004;Trains;Land of Toys Inc.;NYC;USA;Yu Kwai;Small
10306;34;6034;205156;205156;Shipped;10;2004;Trains;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10314;38;6151;233738;233738;Shipped;10;2004;Trains;Heintze Collectables;Aaarhus;Denmark;Ibsen Palle;Small
10325;44;100;593296;593296;Shipped;11;2004;Trains;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Medium
10337;21;100;229677;229677;Shipped;11;2004;Trains;Classic Legends Inc.;NYC;USA;Hernandez Maria;Small
10350;44;100;649088;649088;Shipped;12;2004;Trains;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10359;25;6493;162325;162325;Shipped;12;2004;Trains;Reims Collectables;Reims;France;Henriot Paul;Small
10372;24;5858;140592;140592;Shipped;1;2005;Trains;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura Akiko;Small
10383;38;6006;228228;228228;Shipped;2;2005;Trains;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10395;45;100;897705;897705;Shipped;3;2005;Trains;Lyon Souveniers;Paris;France;Da Cunha Daniel;Large
10413;51;6385;325635;325635;Shipped;5;2005;Trains;Gift Depot Inc.;Bridgewater;USA;King Julie;Medium
10108;34;8299;282166;282166;Shipped;3;2003;Motorcycles;Cruz & Sons Co.;Makati City;Philippines;Cruz Arnold;Small
10121;44;7485;32934;329340;Shipped;5;2003;Motorcycles;Reims Collectables;Reims;France;Henriot Paul;Medium
10135;44;96;4224;4224;Shipped;7;2003;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10145;38;8136;309168;309168;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young Julie;Medium
10159;31;716;22196;22196;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Small
10169;48;8055;38664;386640;Shipped;11;2003;Motorcycles;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Medium
10180;21;9356;196476;196476;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Small
10190;40;6672;26688;266880;Shipped;11;2003;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10211;40;8055;3222;322200;Shipped;1;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Medium
10224;50;7729;38645;386450;Shipped;2;2004;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Medium
10237;20;6834;13668;136680;Shipped;4;2004;Motorcycles;Vitachrome Inc.;NYC;USA;Frick Michael;Small
10252;48;7241;347568;347568;Shipped;5;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Medium
10264;47;895;42065;42065;Shipped;6;2004;Motorcycles;Gifts4AllAges.com;Boston;USA;Yoshido Juri;Medium
10276;21;7078;148638;148638;Shipped;8;2004;Motorcycles;Online Mini Collectables;Brickhaven;USA;Barajas Miguel;Small
10285;39;7892;307788;307788;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez Marta;Medium
10299;44;8055;35442;354420;Shipped;9;2004;Motorcycles;Toys of Finland, Co.;Helsinki;Finland;Karttunen Matti;Medium
10309;28;8868;248304;248304;Shipped;10;2004;Motorcycles;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Small
10319;45;7729;347805;347805;Shipped;11;2004;Motorcycles;Microscale Inc.;NYC;USA;Kuo Kee;Medium
10331;20;100;36578;36578;Shipped;11;2004;Motorcycles;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez Rosa;Medium
10341;38;100;468236;468236;Shipped;11;2004;Motorcycles;Salzburg Collectables;Salzburg;Austria;Pipps Georg;Medium
10356;26;100;39377;39377;Shipped;12;2004;Motorcycles;Lyon Souveniers;Paris;France;Da Cunha Daniel;Medium
10365;44;100;498432;498432;Shipped;1;2005;Motorcycles;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Medium
10375;49;100;540666;540666;Shipped;2;2005;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune Janine;Medium
10390;22;100;349118;349118;Shipped;3;2005;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10403;31;6834;211854;211854;Shipped;4;2005;Motorcycles;UK Collectables, Ltd.;Liverpool;UK;Devon Elizabeth;Small
10105;41;7067;289747;289747;Shipped;2;2003;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen Jytte;Small
10119;25;7667;191675;191675;Shipped;4;2003;Ships;Salzburg Collectables;Salzburg;Austria;Pipps Georg;Small
10129;31;60;1860;1860;Shipped;6;2003;Ships;Stylish Desk Decors, Co.;London;UK;Brown Ann;Small
10142;41;64;2624;2624;Shipped;8;2003;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10153;43;6467;278081;278081;Shipped;9;2003;Ships;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10167;43;7534;323962;323962;Cancelled;10;2003;Ships;Scandinavian Gift Ideas;Boras;Sweden;Larsson Maria;Medium
10177;24;76;1824;1824;Shipped;11;2003;Ships;CAF Imports;Madrid;Spain;Fernandez Jesus;Small
10185;21;54;1134;1134;Shipped;11;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Small
10197;23;6467;148741;148741;Shipped;11;2003;Ships;Enaco Distributors;Barcelona;Spain;Saavedra Eduardo;Small
10208;38;7467;283746;283746;Shipped;1;2004;Ships;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Small
10222;31;6267;194277;194277;Shipped;2;2004;Ships;Collectable Mini Designs Co.;San Diego;USA;Thompson Valarie;Small
10233;36;7067;254412;254412;Shipped;3;2004;Ships;Tekni Collectables Inc.;Newark;USA;Brown William;Small
10248;36;7134;256824;256824;Cancelled;5;2004;Ships;Land of Toys Inc.;NYC;USA;Yu Kwai;Small
10261;34;62;2108;2108;Shipped;6;2004;Ships;Quebec Home Shopping Network;Montreal;Canada;Fresnisre Jean;Small
10273;21;6534;137214;137214;Shipped;7;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey Catherine;Small
10283;45;7867;354015;354015;Shipped;8;2004;Ships;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln Elizabeth;Medium
10295;26;7534;195884;195884;Shipped;9;2004;Ships;Gifts4AllAges.com;Boston;USA;Yoshido Juri;Small
10306;50;54;2700;2700;Shipped;10;2004;Ships;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10315;41;62;2542;2542;Shipped;10;2004;Ships;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10326;39;60;2340;2340;Shipped;11;2004;Ships;Volvo Model Replicas, Co;Lule;Sweden;Berglund Christina;Small
10339;22;100;281644;281644;Shipped;11;2004;Ships;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura Akiko;Small
10350;46;7667;352682;352682;Shipped;12;2004;Ships;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10373;44;100;462792;462792;Shipped;1;2005;Ships;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo Pirkko;Medium
10385;25;7734;19335;193350;Shipped;2;2005;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10396;39;6667;260013;260013;Shipped;3;2005;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10414;37;7134;263958;263958;On Hold;5;2005;Ships;Gifts4AllAges.com;Boston;USA;Yoshido Juri;Small
10106;31;100;331297;331297;Shipped;2;2003;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Medium
10120;47;8221;386387;386387;Shipped;4;2003;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Medium
10133;24;7764;186336;186336;Shipped;6;2003;Planes;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10143;36;100;394596;394596;Shipped;8;2003;Planes;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Medium
10156;48;100;495408;495408;Shipped;10;2003;Planes;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10168;28;9865;27622;276220;Shipped;10;2003;Planes;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Small
10199;48;8312;398976;398976;Shipped;12;2003;Planes;West Coast Collectables Co.;Burbank;USA;Thompson Steve;Medium
10210;21;7855;164955;164955;Shipped;1;2004;Planes;Osaka Souveniers Co.;Osaka;Japan;Kentary Mory;Small
10223;25;100;253475;253475;Shipped;2;2004;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
